Index,movie_title,genres,title_year,imdb_score,num_critic_for_reviews,duration,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,aspect_ratio,movie_facebook_likes,color,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,director_name,director_facebook_likes
955,Despicable_Me,Animation|Comedy|Family,2010,7.7,304,87,251501645,385943,11608,0,girl|minion|moon|pyramid|white_picket_fence,http://www.imdb.com/title/tt1323594/?ref_=fn_tt_tt_1,296,English,USA,PG,69000000,1.85,31000,Color,Steve_Carell,7000,Miranda_Cosgrove,2000,Jack_McBrayer,975,Pierre_Coffin,275
956,Despicable_Me_2,Animation|Comedy|Family|Sci-Fi,2013,7.5,306,98,368049635,286877,11905,0,dating|minion|overprotective_father|undercover_spy|woman_agent,http://www.imdb.com/title/tt1690953/?ref_=fn_tt_tt_1,284,English,USA,PG,76000000,1.85,56000,Color,Steve_Carell,7000,Miranda_Cosgrove,2000,Steve_Coogan,1000,Pierre_Coffin,275
957,Destiny,Action|Adventure|Fantasy|Sci-Fi,2014,8.1,4,N\A,N\A,3089,26578,0,first_person_shooter,http://www.imdb.com/title/tt2983582/?ref_=fn_tt_tt_1,11,English,USA,N\A,N\A,N\A,1000,Color,Peter_Dinklage,22000,Lauren_Cohan,4000,Erick_Avari,567,Joseph_Kosinski,364
958,Detention,Comedy|Horror|Sci-Fi,2011,5.8,115,93,N\A,12520,15014,2,blood_splatter|detention|high_school|overalls|reference_to_c._thomas_howell,http://www.imdb.com/title/tt1701990/?ref_=fn_tt_tt_1,76,English,USA,R,10000000,2.35,0,Color,Josh_Hutcherson,14000,Shanley_Caswell,383,Parker_Bagley,123,Joseph_Kahn,33
959,Detention_of_the_Dead,Comedy|Horror,2012,4.6,29,87,1332,2038,2251,6,based_on_play|blood|independent_film|teenager|zombie,http://www.imdb.com/title/tt1865346/?ref_=fn_tt_tt_1,20,English,USA,Not_Rated,500000,2.35,898,Color,Justin_Chon,552,Christa_B._Allen,533,Max_Adler,445,Alex_Craig_Mann,38
960,Deterrence,Drama|Thriller,1999,6.5,29,104,144583,2256,1983,0,colorado|diner|iraq|nuclear_missile|president,http://www.imdb.com/title/tt0158583/?ref_=fn_tt_tt_1,79,English,France,R,800000,1.85,130,Color,Kevin_Pollak,574,Kathryn_Morris,573,Timothy_Hutton,501,Rod_Lurie,37
961,Detroit_Rock_City,Comedy|Music,1999,6.8,42,95,4193025,30682,2518,0,band|concert|high_school|kiss|teenager,http://www.imdb.com/title/tt0165710/?ref_=fn_tt_tt_1,194,English,USA,R,15000000,2.35,0,Color,Natasha_Lyonne,1000,Lin_Shaye,852,Shannon_Tweed,322,Adam_Rifkin,89
962,Deuce_Bigalow:_European_Gigolo,Comedy,2005,4.6,98,83,22264487,41239,1729,0,dolphin|gigolo|pimp|serial_killer|villain_arrested,http://www.imdb.com/title/tt0367652/?ref_=fn_tt_tt_1,166,English,USA,R,22000000,1.85,887,Color,Carlos_Ponce,591,Eddie_Griffin,489,Charles_Keating,137,Mike_Bigelow,2
963,Deuce_Bigalow:_Male_Gigolo,Comedy|Romance,1999,5.7,91,88,65535067,59380,2604,1,aquarium|fish|fish_tank|gigolo|norwegian,http://www.imdb.com/title/tt0205000/?ref_=fn_tt_tt_1,202,English,USA,R,17000000,1.85,0,Color,Amy_Poehler,1000,Eddie_Griffin,489,Bree_Turner,489,Mike_Mitchell,31
964,Deuces_Wild,Action|Crime|Drama,2002,5.6,38,96,6044618,6200,26961,1,1950s|drug_overdose|gang|gang_war|new_york_city,http://www.imdb.com/title/tt0231448/?ref_=fn_tt_tt_1,92,English,USA,R,10000000,2.35,398,Color,Norman_Reedus,12000,James_Franco,11000,Frankie_Muniz,934,Scott_Kalvert,9
965,Devil,Horror|Mystery|Thriller,2010,6.3,273,80,33583175,104089,5628,0,devil|elevator|hit_and_run|throat_slitting|trapped_in_an_elevator,http://www.imdb.com/title/tt1314655/?ref_=fn_tt_tt_1,319,English,USA,PG-13,10000000,2.35,16000,Color,Bojana_Novakovic,2000,Bokeem_Woodbine,904,Geoffrey_Arend,816,John_Erick_Dowdle,66
966,Devil's_Due,Horror|Mystery,2014,4,137,89,15818967,13913,2517,0,eiffel_tower_at_night|honeymoon|implied_insemination|party|taxi_driver,http://www.imdb.com/title/tt2752758/?ref_=fn_tt_tt_1,120,English,USA,R,7000000,1.85,0,Color,Zach_Gilford,971,Allison_Miller,479,Vanessa_Ray,270,Matt_Bettinelli-Olpin,14
967,Diamond_Ruff,Action,2015,4.3,1,82,N\A,53,1752,6,prison|prisoner|reverend|terminal_illness|two_word_title,http://www.imdb.com/title/tt2111292/?ref_=fn_tt_tt_1,5,English,USA,R,500000,N\A,62,Color,Luis_Sanchez,472,Dennis_L.A._White,251,Fredro_Starr,237,Alec_Asten,5
968,Diamonds_Are_Forever,Action|Adventure|Thriller,1971,6.7,120,120,43800000,74249,1105,2,cat|diamond|ford_mustang|james_bond_007|yanked_off_bikini_top,http://www.imdb.com/title/tt0066995/?ref_=fn_tt_tt_1,276,English,UK,GP,7200000,2.35,0,Color,Desmond_Llewelyn,244,Lois_Maxwell,177,Jill_St._John,175,Guy_Hamilton,82
969,Diary_of_a_Mad_Black_Woman,Comedy|Drama|Romance,2005,5.6,62,116,50382128,10472,2723,0,comic_relief|diary|kiss|madea_series|state_flag,http://www.imdb.com/title/tt0422093/?ref_=fn_tt_tt_1,202,English,USA,PG-13,5500000,1.85,0,Color,Cicely_Tyson,907,Kimberly_Elise,637,Tamara_Taylor,476,Darren_Grant,0
970,Diary_of_a_Wimpy_Kid,Comedy|Family,2010,6.2,111,94,64001297,32002,20154,1,cheese|diary|friend|middle_school|school,http://www.imdb.com/title/tt1196141/?ref_=fn_tt_tt_1,103,English,USA,PG,15000000,1.85,0,Color,Chloë_Grace_Moretz,17000,Zachary_Gordon,975,Rachael_Harris,569,Thor_Freudenthal,87
971,Diary_of_a_Wimpy_Kid:_Dog_Days,Comedy|Family,2012,6.4,88,94,49002815,15665,3153,2,best_friend|camping|country_club|no_opening_credits|summer_vacation,http://www.imdb.com/title/tt2023453/?ref_=fn_tt_tt_1,35,English,USA,PG,22000000,2.35,0,Color,Zachary_Gordon,975,Rachael_Harris,569,Karan_Brar,517,David_Bowers,42
972,Diary_of_a_Wimpy_Kid:_Rodrick_Rules,Comedy|Family,2011,6.6,103,99,52691009,18727,3567,2,brother|middle_school|no_opening_credits|photograph|school,http://www.imdb.com/title/tt1650043/?ref_=fn_tt_tt_1,45,English,USA,PG,21000000,2.35,0,Color,Zachary_Gordon,975,Rachael_Harris,569,Fran_Kranz,557,David_Bowers,42
973,Diary_of_the_Dead,Horror,2007,5.7,280,95,952620,40800,1797,0,barn|film_student|hospital|mummy|video_camera,http://www.imdb.com/title/tt0848557/?ref_=fn_tt_tt_1,332,English,USA,R,2000000,1.85,0,Color,Megan_Park,569,Shawn_Roberts,529,Joe_Dinicol,192,George_A._Romero,0
974,Dick,Comedy,1999,6.1,81,94,6241697,16059,31005,2,political_cover_up|political_satire|teenage_girl|white_house|witness,http://www.imdb.com/title/tt0144168/?ref_=fn_tt_tt_1,210,English,France,PG-13,13000000,1.85,0,Color,Ryan_Reynolds,16000,Will_Ferrell,8000,Kirsten_Dunst,4000,Andrew_Fleming,26
975,Dick_Tracy,Action|Comedy|Crime|Music|Romance|Thriller,1990,6.1,72,105,103738726,47819,2096,1,crime_boss|detective|dick_tracy|gangster|orphan,http://www.imdb.com/title/tt0099422/?ref_=fn_tt_tt_1,164,English,USA,PG,100000000,1.85,2000,Color,Charlie_Korsmo,678,Warren_Beatty,631,Seymour_Cassel,327,Warren_Beatty,631
976,Dickie_Roberts:_Former_Child_Star,Comedy,2003,5.6,75,98,22734486,11815,2713,1,dental_braces|dental_headgear|former_child_star|panties|white_panties,http://www.imdb.com/title/tt0325258/?ref_=fn_tt_tt_1,117,English,USA,PG-13,17000000,2.35,320,Color,Kevin_Grevioux,593,Jenna_Boyd,517,Mary_McCormack,428,Sam_Weisman,39
977,Did_You_Hear_About_the_Morgans?,Comedy|Drama|Romance,2009,4.7,133,103,29580087,29523,3150,2,fbi|murder|witness|witness_protection|wyoming,http://www.imdb.com/title/tt1314228/?ref_=fn_tt_tt_1,121,English,USA,PG-13,58000000,2.35,0,Color,Michael_Kelly,963,Kim_Shaw,935,Kevin_Brown,727,Marc_Lawrence,30
978,Die_Another_Day,Action|Adventure|Thriller,2002,6.1,264,133,160201106,169914,2538,0,catfight|clinic|colonel|diamond|patricide,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1,1185,English,UK,PG-13,142000000,2.35,0,_Black_and_White,Toby_Stephens,769,Colin_Salmon,766,Rick_Yune,746,Lee_Tamahori,93
979,Die_Hard,Action|Thriller,1988,8.2,233,131,81350242,592582,40585,0,christmas|christmas_eve|christmas_party|held_at_gunpoint|hostage,http://www.imdb.com/title/tt0095016/?ref_=fn_tt_tt_1,722,English,USA,R,28000000,2.35,25000,Color,Alan_Rickman,25000,Bruce_Willis,13000,Reginald_VelJohnson,541,John_McTiernan,323
980,Die_Hard_2,Action|Thriller,1990,7.1,142,124,117541000,269858,16595,0,airport|fuel|plane|police|terrorist,http://www.imdb.com/title/tt0099423/?ref_=fn_tt_tt_1,316,English,USA,R,70000000,2.35,0,Color,Bruce_Willis,13000,John_Amos,982,Franco_Nero,576,Renny_Harlin,212
981,Die_Hard_with_a_Vengeance,Action|Adventure|Thriller,1995,7.6,148,128,100012500,299258,14274,1,bomb|detective|new_york_city|police|terrorist,http://www.imdb.com/title/tt0112864/?ref_=fn_tt_tt_1,346,English,USA,R,90000000,2.35,0,Color,Bruce_Willis,13000,Aldis_Hodge,559,Kevin_Chamberlin,489,John_McTiernan,323
982,Digimon:_The_Movie,Action|Adventure|Animation|Family|Sci-Fi,2000,5.9,29,82,9628751,5164,315,0,based_on_video_game|box_office_hit|computer|digimon|internet,http://www.imdb.com/title/tt0259974/?ref_=fn_tt_tt_1,65,English,USA,PG,5000000,1.85,207,Color,Lara_Jill_Miller,93,Colleen_O'Shaughnessey,45,Mona_Marshall,44,Mamoru_Hosoda,99
983,Dil_Jo_Bhi_Kahey...,Romance,2005,5.1,4,N\A,129319,257,622,4,N\A,http://www.imdb.com/title/tt0442764/?ref_=fn_tt_tt_1,4,English,India,N\A,70000000,N\A,9,Color,Annabelle_Wallis,421,Revathy,96,Bhoomika_Chawla,45,Romesh_Sharma,0
984,Diner,Comedy|Drama,1982,7.2,42,110,14100000,14995,2943,6,baltimore_colts|diner|marriage|salesman|wedding,http://www.imdb.com/title/tt0083833/?ref_=fn_tt_tt_1,87,English,USA,R,5000000,1.85,0,Color,Steve_Guttenberg,801,Daniel_Stern,796,Ellen_Barkin,551,Barry_Levinson,272
985,Dinner_for_Schmucks,Comedy,2010,5.9,190,114,72980108,80338,10419,2,dinner|diorama|idiot|irs|mouse,http://www.imdb.com/title/tt0427152/?ref_=fn_tt_tt_1,264,English,USA,PG-13,N\A,1.85,0,Color,Steve_Carell,7000,Stephanie_Szostak,1000,Bruce_Greenwood,982,Jay_Roach,116
986,Dinner_Rush,Crime|Drama|Romance,2000,7.3,39,99,110000,4359,1156,1,detective|food|gangster|police|restaurant,http://www.imdb.com/title/tt0229340/?ref_=fn_tt_tt_1,73,English,USA,R,N\A,1.85,495,Color,Danny_Aiello,388,Manny_Perez,159,Ajay_Naidu,120,Bob_Giraldi,34
987,Dinosaur,Adventure|Animation|Family|Thriller,2000,6.5,145,82,137748063,38438,2945,1,egg|iguanodon|lemur|meteor|nesting_grounds,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1,241,English,USA,PG,127500000,1.85,0,Color,Alfre_Woodard,1000,D.B._Sweeney,558,Della_Reese,388,Eric_Leighton,0
988,Dirty_Grandpa,Comedy,2016,6,158,109,35537564,49671,24063,1,female_removes_her_clothes|fondling|voyeur|voyeurism|white_panties,http://www.imdb.com/title/tt1860213/?ref_=fn_tt_tt_1,166,English,USA,R,11500000,2.35,11000,Color,Robert_De_Niro,22000,Zoey_Deutch,851,Jason_Mantzoukas,411,Dan_Mazer,11
989,Dirty_Pretty_Things,Crime|Drama|Thriller,2002,7.4,137,97,8111360,34848,1334,1,hotel|immigrant|nigerian|surgery|underwear,http://www.imdb.com/title/tt0301199/?ref_=fn_tt_tt_1,203,English,UK,R,10000000,1.85,0,Color,Sophie_Okonedo,460,Benedict_Wong,372,Sergi_López,250,Stephen_Frears,350
990,Dirty_Work,Comedy,1998,6.4,32,82,9975684,20033,1805,0,cult_film|gambling_debt|job|off_screen_murder|revenge,http://www.imdb.com/title/tt0120654/?ref_=fn_tt_tt_1,117,English,Canada,PG-13,13000000,1.85,679,Color,Don_Rickles,721,Jack_Warden,359,Traylor_Howard,294,Bob_Saget,799
991,Disaster_Movie,Comedy,2008,1.9,111,88,14174654,74945,2857,0,disaster|glass|mousetrap|natural_disaster|scatological_humor,http://www.imdb.com/title/tt1213644/?ref_=fn_tt_tt_1,359,English,USA,PG-13,25000000,1.85,0,Color,Carmen_Electra,869,Tony_Cox,624,Ike_Barinholtz,329,Jason_Friedberg,82
992,Disclosure,Drama|Thriller,1994,6,55,128,83000000,36587,3888,0,computer|marriage|non_statutory_female_on_male_rape|promotion|sexual_harassment,http://www.imdb.com/title/tt0109635/?ref_=fn_tt_tt_1,95,English,USA,R,55000000,2.35,0,Color,Demi_Moore,2000,Dylan_Baker,812,Roma_Maffia,383,Barry_Levinson,272
993,District_9,Action|Sci-Fi|Thriller,2009,8,472,112,115646235,531737,2639,0,alien|ghetto|prawn|refugee|refugee_camp,http://www.imdb.com/title/tt1136608/?ref_=fn_tt_tt_1,1262,English,South_Africa,R,30000000,1.85,22000,Color,Sharlto_Copley,2000,Jed_Brophy,433,Jason_Cope,107,Neill_Blomkamp,662
994,District_B13,Action|Crime|Thriller,2004,7.2,141,84,1197786,55928,962,2,bomb|gang|police|sister|undercover_cop,http://www.imdb.com/title/tt0414852/?ref_=fn_tt_tt_1,157,French,France,R,12000000,2.35,0,Color,David_Belle,510,Cyril_Raffaelli,297,Dany_Verissimo-Petit,58,Pierre_Morel,180
995,Disturbia,Drama|Mystery|Thriller,2007,6.9,253,105,80050171,186982,2288,0,binoculars|electronic_tag|house_arrest|neighbor|watching_someone,http://www.imdb.com/title/tt0486822/?ref_=fn_tt_tt_1,491,English,USA,PG-13,20000000,1.85,0,Color,Sarah_Roemer,884,Aaron_Yoo,617,Jose_Pablo_Cantillo,502,D.J._Caruso,154
996,Disturbia,Drama|Mystery|Thriller,2007,6.9,253,105,80050171,186984,2287,0,binoculars|electronic_tag|house_arrest|neighbor|watching_someone,http://www.imdb.com/title/tt0486822/?ref_=fn_tt_tt_1,491,English,USA,PG-13,20000000,1.85,0,Color,Sarah_Roemer,884,Aaron_Yoo,617,Jose_Pablo_Cantillo,501,D.J._Caruso,154
997,Disturbing_Behavior,Horror|Mystery|Sci-Fi|Thriller,1998,5.5,96,84,17411331,17328,4660,3,blue_ribbon|high_school|jacket|jock|yogurt,http://www.imdb.com/title/tt0134619/?ref_=fn_tt_tt_1,237,English,Australia,R,15000000,1.85,673,Color,Bruce_Greenwood,989,Ethan_Embry,982,Katharine_Isabelle,918,David_Nutter,119
998,Divergent,Adventure|Mystery|Sci-Fi,2014,6.7,459,139,150832203,341058,22226,2,army|brother_sister_relationship|dystopia|father_son_relationship|narrated_by_character,http://www.imdb.com/title/tt1840309/?ref_=fn_tt_tt_1,713,English,USA,PG-13,85000000,2.35,49000,Color,Kate_Winslet,14000,Theo_James,5000,Mekhi_Phifer,1000,Neil_Burger,168
999,Divine_Secrets_of_the_Ya-Ya_Sisterhood,Drama,2002,6,93,116,69586544,15352,3845,4,flashback|interview|louisiana|playwright|secret_society,http://www.imdb.com/title/tt0279778/?ref_=fn_tt_tt_1,199,English,USA,PG-13,27000000,2.35,0,Color,Ellen_Burstyn,1000,Fionnula_Flanagan,482,Matthew_Settle,477,Callie_Khouri,144
1000,Django_Unchained,Drama|Western,2012,8.5,765,165,162804648,955174,40978,1,dynamite|historically_inaccurate|ku_klux_klan|n_word|slavery,http://www.imdb.com/title/tt1853728/?ref_=fn_tt_tt_1,1193,English,USA,R,100000000,2.35,199000,Color,Leonardo_DiCaprio,29000,Christoph_Waltz,11000,Ato_Essandoh,265,Quentin_Tarantino,16000
1001,Do_the_Right_Thing,Drama,1989,7.9,103,120,27545445,59524,2892,2,black_militant|frustration|pizza|pizza_parlor|pizzeria,http://www.imdb.com/title/tt0097216/?ref_=fn_tt_tt_1,418,English,USA,R,6500000,1.85,0,Color,Ruby_Dee,782,John_Savage,652,Danny_Aiello,388,Spike_Lee,0
1002,Do_You_Believe?,Drama,2015,5.9,11,120,12985267,4977,6752,5,belief|faith|pastor|question_in_title|three_word_title,http://www.imdb.com/title/tt4056738/?ref_=fn_tt_tt_1,63,English,USA,PG-13,2300000,N\A,13000,Color,Alexa_PenaVega,2000,Delroy_Lindo,848,Madison_Pettis,835,Jon_Gunn,16
1003,DOA:_Dead_or_Alive,Action|Adventure,2006,4.8,110,87,480314,38503,4473,4,female_fighter|island|martial_arts|parachute|tournament,http://www.imdb.com/title/tt0398913/?ref_=fn_tt_tt_1,180,English,USA,PG-13,21000000,2.35,0,Color,Steve_Howey,826,Holly_Valance,816,Sarah_Carter,748,Corey_Yuen,23
1004,Doc_Holliday's_Revenge,Western,2014,3.8,1,84,N\A,93,11466,3,1880s|cowboy|low_budget_film|shoot_out|wild_west,http://www.imdb.com/title/tt3359872/?ref_=fn_tt_tt_1,6,English,USA,PG-13,1000000,1.78,54,Color,William_McNamara,10000,Tom_Berenger,854,Randy_Jay_Burrell,402,David_DeCoteau,142
1005,Doctor_Dolittle,Comedy|Family|Fantasy,1998,5.3,73,85,144156464,74343,4166,0,box_office_hit|doctor|dog|first_part|tiger,http://www.imdb.com/title/tt0118998/?ref_=fn_tt_tt_1,98,English,USA,PG-13,71500000,1.85,694,Color,Oliver_Platt,1000,Raven-Symoné,1000,Peter_Boyle,595,Betty_Thomas,84
1006,Doctor_Zhivago,Drama|Romance|War,1965,8,89,200,111722000,55816,1966,2,bolshevik|poet|poetry|russia|russian_revolution,http://www.imdb.com/title/tt0059113/?ref_=fn_tt_tt_1,255,English,USA,PG-13,11000000,2.35,7000,Color,Julie_Christie,597,Klaus_Kinski,396,Geraldine_Chaplin,382,David_Lean,767
1007,Dodgeball:_A_True_Underdog_Story,Comedy|Sport,2004,6.7,191,92,114324072,185338,4730,0,dodgeball|gym|las_vegas|pirate|ups,http://www.imdb.com/title/tt0364725/?ref_=fn_tt_tt_1,392,English,USA,PG-13,20000000,2.35,0,_Black_and_White,Gary_Cole,989,Stephen_Root,939,Joel_David_Moore,936,Rawson_Marshall_Thurber,43
1008,Dodgeball:_A_True_Underdog_Story,Comedy|Sport,2004,6.7,191,92,114324072,185345,4730,0,dodgeball|gym|las_vegas|pirate|ups,http://www.imdb.com/title/tt0364725/?ref_=fn_tt_tt_1,392,English,USA,PG-13,20000000,2.35,0,_Black_and_White,Gary_Cole,989,Stephen_Root,939,Joel_David_Moore,936,Rawson_Marshall_Thurber,43
1009,Dogma,Adventure|Comedy|Drama|Fantasy,1999,7.4,206,130,30651422,181737,16693,8,abortion|abortion_clinic|angel|church|clinic,http://www.imdb.com/title/tt0120655/?ref_=fn_tt_tt_1,1015,English,USA,R,10000000,2.35,10000,Color,Matt_Damon,13000,Janeane_Garofalo,1000,George_Carlin,769,Kevin_Smith,0
1010,Dogtooth,Drama|Thriller,2009,7.3,211,94,110197,44864,126,0,fellatio|isolated_house|overprotective_father|social_isolation|unsimulated_sex,http://www.imdb.com/title/tt1379182/?ref_=fn_tt_tt_1,170,Greek,Greece,Unrated,N\A,2.35,13000,Color,Angeliki_Papoulia,47,Mary_Tsoni,37,Sissy_Petropoulou,14,Yorgos_Lanthimos,252
1011,Dogtown_and_Z-Boys,Documentary|Sport,2001,7.7,86,91,1293295,10366,54,0,california|drought|playground|skateboarding|surfer,http://www.imdb.com/title/tt0275309/?ref_=fn_tt_tt_1,88,English,USA,PG-13,N\A,1.37,0,_Black_and_White,Tony_Alva,22,Jay_Adams,20,Jeff_Ament,5,Stacy_Peralta,147
1012,Dolphin_Tale,Drama|Family,2011,6.9,131,113,72279690,17948,14209,5,boy|dolphin|prosthetics|tail|trap,http://www.imdb.com/title/tt1564349/?ref_=fn_tt_tt_1,86,English,USA,PG,37000000,1.85,0,Color,Morgan_Freeman,11000,Michael_Roark,680,Harry_Connick_Jr.,631,Charles_Martin_Smith,188
1013,Dolphin_Tale_2,Drama|Family,2014,6.4,54,107,42019483,6069,13904,0,dolphin|latex_gloves|medical_scrubs|purple_gloves|turtle,http://www.imdb.com/title/tt2978462/?ref_=fn_tt_tt_1,33,English,USA,PG,36000000,1.85,0,Color,Morgan_Freeman,11000,Taylor_Blackwell,641,Harry_Connick_Jr.,631,Charles_Martin_Smith,188
1014,Dolphins_and_Whales_3D:_Tribes_of_the_Ocean,Adventure|Documentary|Short,2008,6.5,9,42,7518876,172,844,0,3d_in_title|animal_in_title|digit_in_title|dolphin|manatee,http://www.imdb.com/title/tt0996382/?ref_=fn_tt_tt_1,5,English,UK,N\A,6000000,1.78,28,Color,Charlotte_Rampling,844,Daryl_Hannah,0,N\A,N\A,Jean-Jacques_Mantello,0
1015,Dom_Hemingway,Comedy|Crime|Drama,2013,6.2,151,93,518134,21243,1105,2,male_frontal_nudity|male_nudity|male_rear_nudity|nudity|sex_scene,http://www.imdb.com/title/tt2402105/?ref_=fn_tt_tt_1,66,English,UK,R,N\A,2.35,0,Color,Richard_E._Grant,554,Mark_Wingett,524,Richard_Graham,13,Richard_Shepard,47
1016,Domestic_Disturbance,Crime|Mystery|Thriller,2001,5.5,98,89,45207112,21283,13390,1,amateur_detective|boat_builder|boy|stepfather|witness,http://www.imdb.com/title/tt0249478/?ref_=fn_tt_tt_1,190,English,USA,PG-13,53000000,2.35,361,Color,Steve_Buscemi,12000,Teri_Polo,708,Matt_O'Leary,303,Harold_Becker,17
1017,Domino,Action|Biography|Crime|Drama|Thriller,2005,6,186,127,10137232,58015,5702,0,bounty_hunter|fbi|female_bounty_hunter|female_nudity|reality_show,http://www.imdb.com/title/tt0421054/?ref_=fn_tt_tt_1,374,English,France,R,50000000,2.35,0,Color,Ian_Ziering,984,Mo'Nique,940,Edgar_Ramírez,897,Tony_Scott,12000
1018,Don_Jon,Comedy|Drama|Romance,2013,6.6,364,90,24475193,190494,44265,1,camera_focus_on_female_butt|cunnilingus|new_jersey|oral_sex|reference_to_facebook,http://www.imdb.com/title/tt2229499/?ref_=fn_tt_tt_1,314,English,USA,R,3000000,2.35,33000,Color,Joseph_Gordon-Levitt,23000,Scarlett_Johansson,19000,Tony_Danza,694,Joseph_Gordon-Levitt,23000
1019,Don_Juan_DeMarco,Comedy|Drama|Romance,1994,6.8,44,97,22200000,41310,52122,3,don_juan|mental_institution|patient|psychiatrist|retirement,http://www.imdb.com/title/tt0112883/?ref_=fn_tt_tt_1,117,English,USA,PG-13,25000000,1.85,0,Color,Johnny_Depp,40000,Marlon_Brando,10000,Faye_Dunaway,977,Jeremy_Leven,19
1020,Don_McKay,Drama|Mystery|Thriller,2009,5.9,39,87,N\A,2050,1227,1,dead_body|dead_body_in_a_freezer|dead_body_wrapped_in_carpet|person_in_a_car_trunk|school_janitor,http://www.imdb.com/title/tt1281374/?ref_=fn_tt_tt_1,17,English,USA,R,N\A,1.85,275,Color,Pruitt_Taylor_Vince,592,M._Emmet_Walsh,521,Robert_Wahlberg,99,Jake_Goldberger,2
1021,Donkey_Punch,Crime|Drama|Horror|Thriller,2008,5.2,114,99,18378,9376,1558,0,male_frontal_nudity|male_nudity|male_pubic_hair|male_rear_nudity|spain,http://www.imdb.com/title/tt0988849/?ref_=fn_tt_tt_1,74,English,UK,R,900000,1.85,0,Color,Julian_Morris,1000,Nichola_Burley,233,Tom_Burke,201,Oliver_Blackburn,4
1022,Donnie_Brasco,Biography|Crime|Drama,1997,7.8,117,147,41954997,225122,56014,2,fbi|mafia|money|racial_slur|singer,http://www.imdb.com/title/tt0119008/?ref_=fn_tt_tt_1,234,English,USA,R,35000000,2.35,0,Color,Johnny_Depp,40000,Al_Pacino,14000,Anne_Heche,646,Mike_Newell,179
1023,Donnie_Darko,Drama|Sci-Fi|Thriller,2001,8.1,283,133,727883,580999,17040,1,1980s|death|insanity|parallel_universe|time_travel,http://www.imdb.com/title/tt0246578/?ref_=fn_tt_tt_1,2110,English,USA,R,4500000,2.35,33000,Color,Jake_Gyllenhaal,15000,Mary_McDonnell,933,James_Duval,701,Richard_Kelly,219
1024,Donovan's_Reef,Adventure|Comedy|Romance,1963,6.9,27,109,N\A,5786,1949,1,falling_into_water|medical_doctor|priest|roof_leak|swimming_in_the_ocean,http://www.imdb.com/title/tt0057007/?ref_=fn_tt_tt_1,65,English,USA,Not_Rated,2686585,1.85,573,Color,Lee_Marvin,756,Cesar_Romero,370,Jack_Warden,359,John_Ford,673
1025,Don't_Be_Afraid_of_the_Dark,Fantasy|Horror|Thriller,2010,5.6,298,99,24042490,40776,3744,1,basement|creature|disappearance|interior_designer|mansion,http://www.imdb.com/title/tt1270761/?ref_=fn_tt_tt_1,250,English,USA,R,25000000,1.85,10000,Color,Bailee_Madison,3000,Alan_Dale,441,Jack_Thompson,155,Troy_Nixey,24
1026,Don't_Say_a_Word,Crime|Drama|Mystery|Thriller,2001,6.3,113,113,54997476,40362,3341,0,mental_institution|post_traumatic_stress|psychiatrist|vomiting|voyeur,http://www.imdb.com/title/tt0260866/?ref_=fn_tt_tt_1,248,English,USA,R,50000000,2.35,970,Color,Oliver_Platt,1000,Jennifer_Esposito,912,Conrad_Goode,477,Gary_Fleder,39
1027,Doogal,Adventure|Animation|Comedy|Family|Fantasy,2006,2.8,31,77,7382993,3851,2185,0,diamond|lava|magic|mountain|sorcerer,http://www.imdb.com/title/tt0763304/?ref_=fn_tt_tt_1,114,English,USA,G,20000000,1.85,346,Color,Jimmy_Fallon,787,Kylie_Minogue,690,Jon_Stewart,593,Dave_Borthwick,3
1028,Doom,Action|Adventure|Horror|Sci-Fi,2005,5.2,237,113,28031250,88146,13517,0,commando_unit|extra_chromosome|first_person_shooter|special_forces|teleportation,http://www.imdb.com/title/tt0419706/?ref_=fn_tt_tt_1,814,English,UK,R,60000000,2.35,0,Color,Dwayne_Johnson,12000,Ben_Daniels,585,Dexter_Fletcher,452,Andrzej_Bartkowiak,43
